catalog_id,recipe_name,style,meal_type,dish_type,image_path,total_calories,total_mass,total_fat,total_carb,total_protein
catalog_761,Tasty Sesame Tilapia Recipe,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_761/rgb.png,203.3469188,144.75642583333334,11.101023405833336,2.5603458333333333,23.773374925833334
catalog_762,Garlic-Feta Mashed Potatoes,greek,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_762/rgb.png,407.0875696145835,424.9625110564735,10.931814138541668,66.98480149725,12.334465617083334
catalog_763,"Chickpea, Sun-dried Tomato and Feta Salad",greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_763/rgb.png,303.0076642645775,170.78928229166667,12.748523381527038,38.22463897233227,13.218183388515628
catalog_764,Herbed Quinoa Salad,middle eastern,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_764/rgb.png,304.6994270834955,245.6510416668921,12.594170833333557,37.618953125037876,12.375859375005637
catalog_765,"Super Grilled ""cuban"" Midnight Sandwich",caribbean,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_765/rgb.png,1208.6728142125,365.53463875,104.720084116,25.782189059625,41.081390655
catalog_766,Coconut Rice With Winter Squash,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_766/rgb.png,880.6684722222222,385.422445322165,29.58411944444445,131.84843472222224,21.621933333333335
catalog_767,Red Lentil Kofte,middle eastern,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_767/rgb.png,101.59868952027271,51.06052714647691,3.807805631315218,14.331569756959649,3.6968137689408107
catalog_768,Creamy Avocado Zucchini Noodles,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_768/rgb.png,215.5496873333333,230.48203608588997,19.200277373333332,11.803289333333332,3.3483482666666666
catalog_769,Chicken Apricot Curry,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_769/rgb.png,252.84002525833338,176.37725916666662,13.788226411,9.272789583333333,23.143272139166676
catalog_770,Healthy Chicken Stir Fry with Noodles,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_770/rgb.png,476.902187133919,316.8554720835665,12.287800411965943,59.16762078098265,37.51609240794095
catalog_771,SMOKED GOUDA CABBAGE AND BACON recipes,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_771/rgb.png,176.03504927945914,129.01554119936628,13.559482422370516,6.518097777187729,7.5745244365834
catalog_772,Cheddar Bacon Pistachio Cheeseball recipes,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_772/rgb.png,630.3791514583893,163.96883791673932,56.79068066,8.50021985301395,23.004446344374998
catalog_773,Beer-Cheese Soup,central europe,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_773/rgb.png,418.1789232208275,280.86522537319485,31.221069999999916,12.741122391873759,18.600788529416334
catalog_774,Quick White Bean Stew with Swiss Chard and Tomatoes,eastern europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_774/rgb.png,172.38902515,300.408685,14.12305487,10.627852319000002,4.56983133
catalog_775,Spicy sauteed peppers recipe,eastern europe,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_775/rgb.png,134.53770833336503,358.80937500000977,7.369269687500568,17.315116458340167,3.2114804166677025
catalog_776,Instant Pot Chicken Fried Rice,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_776/rgb.png,553.5363864519288,514.1751787962738,14.670956555700451,74.28681972754006,31.544942772359665
catalog_777,Curried Chicken Salad With Toasted Almonds,indian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_777/rgb.png,448.90163003472225,146.67121519856636,35.93173318402778,12.684134722222222,19.635955833333337
catalog_778,Cinnamon's Curry Chicken Salad,indian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_778/rgb.png,392.4949135951833,250.880697174787,25.89707672127159,13.6758790371425,26.5259765777853
catalog_779,Curried Sweet Potato Soup,indian,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_779/rgb.png,239.227807013405,518.0766101375,3.64795402276,49.22630378046125,4.63135976955875
catalog_780,Feta Shrimp Pasta,greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_780/rgb.png,298.467174384375,105.2733309375,6.929861902250002,43.139798297375016,15.1396213025
catalog_781,Fermented Beet and Orange Sauerkraut Salad Recipe [Beat the Winter Blues],central europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_781/rgb.png,73.538118140625,105.6747615625,3.1684737359375004,9.433080748625,2.888916141875
catalog_782,Arugula with Berries and Feta,greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_782/rgb.png,323.52991784690425,198.9179694228618,27.371171503361627,14.829248915057297,8.019102551631962
catalog_783,Chicken Noodle Soup recipes,asian,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_783/rgb.png,901.5041044081134,949.8238415222812,56.13368494948263,28.83784964535375,67.71974849037974
catalog_784,Roast duck with plum compote,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_784/rgb.png,738.83425,317.76176478125,54.5624775,24.128475,37.0119275
catalog_785,Braised Cabbage and Bacon,middle eastern,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_785/rgb.png,137.92096800182253,106.88681029698209,10.837639664087414,5.556914751682064,4.863478001314999
catalog_786,Turmeric Rice (Slow Cooker Recipe),chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_786/rgb.png,315.79608708671736,205.52878916898567,4.396923901488565,57.13910691737581,10.439547479936516
catalog_787,Chickpea Salad,indian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_787/rgb.png,284.3439912743055,235.30203745939733,12.03266506392361,35.67711907118055,10.779386901562498
catalog_788,Saucy meatballs,eastern europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_788/rgb.png,54.79562962962963,37.725925925925935,1.735899259259259,2.250362962962963,7.5389044444444435
catalog_789,Vegan Spring Soba Noodle Bowl recipes,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_789/rgb.png,257.9878616190035,126.18056028428087,9.217900035908157,36.650837725478,10.709360890094583
catalog_790,Pork Fried Rice,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_790/rgb.png,234.3673987874579,156.4623521461797,10.76950110402483,23.13798161922844,10.76280024644722
catalog_791,Spring Veggie Rösti,south east asian,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_791/rgb.png,152.92258888541667,124.46882346474916,7.053731805791667,18.067216756083333,5.330877916750002
catalog_792,Connecticut-Style Lobster Rolls,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_792/rgb.png,970.86993735,787.613555,39.8801391625,29.842535,117.716574075
catalog_793,Warm Shrimp Salad,japanese,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_793/rgb.png,500.5627270555556,649.441901111111,32.989807029,23.629524444444446,35.641022123333336
catalog_794,Butter Beans and Noodles In Tarragon-Lemon Cream Recipe,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_794/rgb.png,360.32879205607884,186.8418811464764,12.09111505889267,53.1939459547452,11.97624978615945
catalog_795,Raspberry-Dressed Coleslaw,central europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_795/rgb.png,119.88345808989375,106.4415228061089,10.338744554022375,6.73335579654375,1.44521231867625
catalog_796,Curried Potato Salad recipes,indian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_796/rgb.png,158.79760000000005,147.85999999999999,7.896783999999999,17.997608,5.174672000000002
catalog_797,Greek Orzo and Feta Stuffed Peppers,greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_797/rgb.png,234.71155725215417,191.57981241896468,8.747099098074507,30.66296018797908,10.70067342326584
catalog_798,Indian Tofu With Spinach,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_798/rgb.png,273.4962818125795,324.595869930877,17.441103673958345,13.55318053193569,22.81275400345839
catalog_799,Warming Winter Veggie Curry,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_799/rgb.png,586.96605445196,634.2270833334564,35.6969054016275,52.6205479688425,23.5652327129725
catalog_800,Supremely Easy Teriyaki Chicken,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_800/rgb.png,381.6557577177553,165.9036660175698,26.744923763613766,13.700984249160847,21.22824121955823
catalog_801,Sage Mashed Potatoes,eastern europe,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_801/rgb.png,501.8380701063833,350.75296664158685,33.70460231255965,46.394196756866684,8.263647772886666
catalog_802,Spicy Asian Chicken With Brussels Sprouts,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_802/rgb.png,533.4617482067888,309.329518725693,12.271082138098308,69.17490436147078,34.9202819090633
catalog_803,Grilled Romaine Lettuce Cobb Salad,eastern europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_803/rgb.png,139.3225,177.95833333333334,10.263116666666665,4.635779166666665,7.769466666666666
catalog_804,Loaded Baked Potato Dip Recipe Will Be a Super Bowl Party Hit,caribbean,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_804/rgb.png,284.42283184010427,94.11303348958334,26.011345153963543,4.44633018190625,8.901359714640625
catalog_805,Polish Noodles,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_805/rgb.png,433.6764500858364,434.38867427587326,25.37812235051691,33.68145311684139,19.902402759476225
catalog_806,Red Cabbage and Peas with Cumin and Mustar,indian,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_806/rgb.png,116.10521021059293,205.58336567467705,3.414241536713815,18.714818164062798,5.14653285156255
catalog_807,Crunchy Asian Cucumber Watermelon Salad,chinese,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_807/rgb.png,160.67000000000002,327.3776041666975,8.004225000000002,22.801083333333334,2.11835
catalog_808,Easy Fried Crab Cakes,eastern europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_808/rgb.png,263.954605940625,169.78703578125,10.595026209,17.123911778125,23.93987727940625
catalog_809,Curried Egg Salad,indian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_809/rgb.png,170.52583333333334,84.87458615979382,14.241416666666666,4.0313,6.344816666666669
catalog_810,Fried Tomatoes with Garlic,chinese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_810/rgb.png,80.3759691875,78.30512968956765,7.17916361375,4.026319875,0.891537675
catalog_811,Classic Viennese Schnitzel Recipe,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_811/rgb.png,954.6707500000001,275.825,77.69526166666668,40.09381666666667,24.6178
catalog_812,"Crunchy, Juicy Apple, Edamame and Chickpea Salad recipes",indian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_812/rgb.png,158.76130381944446,134.1324698818192,8.699820243055557,17.54467777777778,4.93725625
catalog_813,Cumin-Scented Beef Kebabs,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_813/rgb.png,382.2925404999551,163.27245666664976,28.623549453332615,1.5368499999883511,30.715088789998486
catalog_814,BCD Soon Tofu Soup Starter with Mussels in White Wine recipes,asian,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_814/rgb.png,551.8532908861107,715.4712684722217,9.54480585822222,20.045055917736107,82.88578817041663
catalog_815,Hungarian Cabbage and Potatoes,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_815/rgb.png,217.3924764997591,291.32118724831486,5.637525889999347,38.74388349994949,5.382179349993179
catalog_816,Flank Steak with Asian Slaw,asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_816/rgb.png,1266.3667426415382,608.9044581550113,116.86011775688267,18.694921618316858,40.58037005352185
catalog_817,Curry Tomato Soup With Naan Croutons,indian,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_817/rgb.png,407.2326143193335,544.4229530600545,20.505684478194905,49.97312144096833,10.337930859285487
catalog_818,Asian pear slaw,asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_818/rgb.png,58.95072222222223,110.76074942136042,0.32182314814814816,15.03891537037037,0.7688194444444442
catalog_819,Watermelon Mandarin Mint Salad recipes,caribbean,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_819/rgb.png,139.8421799546875,328.99868859375,2.632422184640625,29.14246058296875,3.551538127609375
catalog_820,"Slow Cooker Sundried Tomato, Asparagus, & Feta Frittata recipes",greek,"[""breakfast""]","['egg', 'main course']",data/catalog/images/catalog_820/rgb.png,185.22607673560415,168.868558829784,12.012186876729748,6.157328831081647,13.491601672596056
catalog_821,Sesame-Paprika Fregola,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_821/rgb.png,537.0434368127723,119.11737898446458,34.755913624375,45.15758193248005,11.53221158375027
catalog_822,Grilled Mojo-Marinated Skirt Steak Recipe,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_822/rgb.png,781.8518269229043,304.662330155612,65.257764180892,5.66399127514935,46.25794395471655
catalog_823,Cold Carrot Soup with Indian Spices,indian,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_823/rgb.png,122.790875,346.8,4.06294375,18.073900000000002,5.98475625
catalog_824,Zucchini Noodles with Roasted Tomatoes,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_824/rgb.png,202.216185,418.15715204737126,14.7078881,16.454765,4.957174
catalog_825,Low Carb Zucchini Noodles Carbonara,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_825/rgb.png,210.162046875,124.5287109375,18.592865234375,3.6865119921875,7.782601015625
catalog_826,Grilled Leg of Lamb with Pearl Onion and Plum Chutney,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_826/rgb.png,1302.2445625000057,622.5876482612236,85.59465272569453,30.0839138541678,98.79833784722238
catalog_827,Beer-Flavored Potatoes,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_827/rgb.png,255.0298124998545,302.17187499996174,7.03168375,43.569153124962426,5.227728749999953
catalog_828,Low Fat Potato Latkes,kosher,"[""breakfast""]",['starter'],data/catalog/images/catalog_828/rgb.png,69.05234894583334,75.66571291666666,0.12496580829166666,14.907244760416667,2.299155448125
catalog_829,Tonkatsu,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_829/rgb.png,354.241325,129.94640625,26.606779375,5.70216875,22.04176875
catalog_830,Tofu Burgers,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_830/rgb.png,224.19944070021802,140.32934250003805,12.010934916018908,10.8892544715089,22.890782502506738
catalog_831,Gingered Sesame Noodles,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_831/rgb.png,729.226084922674,199.22896469694209,28.414067928565874,98.06151373724344,22.865626010013987
catalog_832,Christmas Cider and Applesauce: 2 for 1,central europe,"[""lunch/dinner""]","['salad', 'special occasions']",data/catalog/images/catalog_832/rgb.png,208.91391666666667,639.4844380833333,0.4842345833333333,55.15665416666667,0.7498533333333333
catalog_833,Salt And Vinegar Potatoes,central europe,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_833/rgb.png,226.24400848352937,528.75865194651,13.594053426312488,22.10326270318769,2.505154153859331
catalog_834,White Bean and Chickpea Salad,indian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_834/rgb.png,170.16564581032986,136.49774933437962,5.057508299019098,24.61064912165799,7.891044340143229
catalog_835,Whole Grilled Vegetables,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_835/rgb.png,102.53622666666666,268.7544125187628,5.0938642666666665,13.771510666666666,3.0827706666666668
catalog_836,French in a Flash: Green Salad with Creamy Goat Cheese Dressing Recipe,japanese,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_836/rgb.png,180.33544048467422,162.38449940560926,16.096258248526237,5.93414790665,5.3181280610025
catalog_837,Peach-Tomato Salad with Basil and Feta,greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_837/rgb.png,107.9003198451906,187.1978714585367,5.705219622618315,12.321916790825,3.6280574674825
catalog_838,Chickpea Salad,indian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_838/rgb.png,205.53415535937498,201.90089114583336,11.288765726406249,22.27464009114583,6.099720117447919
catalog_839,Curry Coconut Drinkable Soup,indian,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_839/rgb.png,117.54426763464,173.07978323687243,12.154513581085,2.888195645895,1.3692326753150001
catalog_840,Asian Noodle Salad,asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_840/rgb.png,334.5754727944445,316.762935138889,3.00942854788889,70.52009953694446,7.530409918541667
catalog_841,Katsu curry sauce,indian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_841/rgb.png,186.13772244503664,138.8939876102404,16.178958293257587,11.015403355627656,2.25632256001665
catalog_842,Roasted Vegetables Recipe: A Colorful Side Dish for Any Meal,caribbean,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_842/rgb.png,113.65246875007385,127.07065972236074,4.669002708334278,17.166233333352217,1.8586983333363467
catalog_843,Greek Style Mac and (Feta) Cheese recipes,greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_843/rgb.png,300.31445830088416,136.7395990322801,14.415264120091217,33.59155295437685,9.6007835403988
catalog_844,Zucchini & Yellow Tomato Fritters,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_844/rgb.png,299.15523856,179.4071438907307,24.028657912,19.0458898,3.36837448
catalog_845,Beef and Sauerkraut Dinner Recipe 3,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_845/rgb.png,598.12798855147,468.0657049307247,35.48076998382755,41.9413672708316,27.690256379543666
catalog_846,Bulk curried egg,indian,"[""breakfast""]",['main course'],data/catalog/images/catalog_846/rgb.png,153.5504727854027,84.06904085145104,11.978390332540929,1.111761599998874,9.879563947499285
catalog_847,Sweet Noodle Kugel,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_847/rgb.png,410.7934188,137.24007384453725,23.99533132675,39.536959988125,10.42538228375
catalog_848,Spiced Roasted Pumpkin Seeds Recipe,caribbean,"[""breakfast""]",['starter'],data/catalog/images/catalog_848/rgb.png,59.18687500142875,40.260416666829926,3.8663541668612007,6.46299374992499,0.3556354166686136
catalog_849,"Bacon, Spinach and Feta Breakfast Scramble",greek,"[""breakfast""]","['main course', 'egg']",data/catalog/images/catalog_849/rgb.png,261.18494107000004,130.054931,21.484318827900008,2.6842606256,14.19856408665
catalog_850,Sweet Potatoes With Feta Cheese,greek,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_850/rgb.png,204.57000000000002,134.75,10.683125,18.93185,8.324225
catalog_851,Chickpea & Avocado Salad w/ Feta recipes,greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_851/rgb.png,235.76176,142.5530905012371,15.0592376,20.721739999999997,7.429529
catalog_852,Sauteed Cremini Mushrooms with Red Russian Kale,eastern europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_852/rgb.png,171.07610713333335,245.33078999999998,13.366364123333334,11.163070636666669,6.043186416666667
catalog_853,Indonesian Bakwan Sayur (Vegetable Fritter,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_853/rgb.png,104.1488472219167,89.4879439973387,1.308874444443259,19.203659722155354,3.7484520833283677
catalog_854,Ramen Broccoli Soup Recipe 3,japanese,"[""lunch/dinner""]","['main course', 'soup']",data/catalog/images/catalog_854/rgb.png,158.8632992732143,267.2008130357143,6.697992650035716,19.760290842214285,6.097266140928572
catalog_855,Korean Barbecue Marinade,korean,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_855/rgb.png,160.74577777777782,153.96742949537037,4.837456018518519,27.9688587962963,3.15475
catalog_856,Bobby's 'slaw (Rob's Coleslaw),central europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_856/rgb.png,88.95918749999998,97.09583333333335,5.9936114583333335,8.786761249999998,0.9955252083333335
catalog_857,Sushi Sandwiches,japanese,"[""lunch/dinner""]","['main course', 'sandwiches']",data/catalog/images/catalog_857/rgb.png,264.2264166666834,315.927083333406,8.131639166667295,26.686190000003563,22.620576666668384
catalog_858,Boy Scout Supper | Easy Recipe for the Gri,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_858/rgb.png,213.15166666666667,254.75,4.479983333333333,36.317299999999996,7.8924666666666665
catalog_859,Sauteed Brussels Sprouts and Apples recipes,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_859/rgb.png,241.29751310833336,199.6592036111111,17.115102610833333,17.474366500972224,7.186933304277778
catalog_860,Butternut Squash Noodles with Red Pesto – Squashetti and Pesto recipes,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_860/rgb.png,617.52875,255.116127435567,44.259666666666675,54.6905625,14.394254166666668
catalog_861,Frugal Family Creamy Noodles recipes,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_861/rgb.png,463.37127049372225,130.85513435360457,26.146503280875375,46.67870868849263,10.765200770781082
catalog_862,Asparagus - the Dutch way,central europe,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_862/rgb.png,184.22875,154.33556713917525,12.891975,11.7602625,6.616712499999998
catalog_863,SPICY POTATO WEDGES WITH LIME DIPPING SAUCE,caribbean,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_863/rgb.png,759.9421388888887,604.0652777777777,36.83525694444445,99.1111763888889,17.273154166666668
catalog_864,Hot and Sour Soup with Tofu,asian,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_864/rgb.png,154.2398895940132,372.268624791599,5.957372645541633,12.17734449539659,15.35855610621858
catalog_865,Recipe Fried Tofu with Broccoli and Mushrooms recipes,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_865/rgb.png,501.371757580963,271.75053580465874,44.32522360308955,9.896445907757897,22.520346485873493
catalog_866,"Feta, Baby Spinach, Tomatoes, Lentils and Morrocan Spices",greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_866/rgb.png,248.73723923749122,296.6185359959507,8.434421476749945,32.44283744999793,13.806273069999651
catalog_867,Leah Darby’s Chowchow,kosher,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_867/rgb.png,31.016513125,161.2379792070039,0.2351546625,6.80162125,1.2314365
catalog_868,Sauerkraut and mushroom TARTS recipes,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_868/rgb.png,631.5231207541008,353.52760377227423,39.5803338591967,60.66844294128465,10.32776760295875
catalog_869,Golden Beet Quinoa Salad,eastern europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_869/rgb.png,308.6498125,317.64669215625,9.67145125,46.2901,10.1582
catalog_870,Baby Romaine and Grapefruit Salad,eastern europe,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_870/rgb.png,160.79712703812498,126.12957081249999,12.0236517124375,13.684789379731251,1.90911622099375
catalog_871,"Tomato, Basil, and Feta Salad",greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_871/rgb.png,155.47449330351952,180.29772525817032,12.88040222385139,8.187542161450413,3.07428088278482
catalog_872,Feta Pomegranate and Couscous Salad with Mint,greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_872/rgb.png,172.61972465695385,77.13575345490408,6.2128402110001035,23.674292062954365,4.79606060888904
catalog_873,"Creamy Feta, Bacon and Spinach Dip",greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_873/rgb.png,319.4273228067735,100.07528350694525,23.258671881852475,18.964707290693273,8.94886678689245
catalog_874,Red Lentil and Vegetable Soup with Chive Yogurt,eastern europe,"[""lunch/dinner""]",['soup'],data/catalog/images/catalog_874/rgb.png,366.89136653703713,503.5640619539693,5.153386299629628,58.08287503703701,26.459407170370365
catalog_875,Tofu kimchi burger,korean,"[""lunch/dinner""]",['sandwiches'],data/catalog/images/catalog_875/rgb.png,123.21603374999998,87.85209375,11.573343749999998,4.99771875,0.75075
catalog_876,Glass Noodle Stir-Fry,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_876/rgb.png,188.44921580817265,206.36560782751965,11.465099117917399,20.232373487735952,3.2548752987144116
catalog_877,Teriyaki Chicken Noodle Salad,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_877/rgb.png,2018.2752962962968,891.6925925925926,126.79215925925924,50.43596296296297,159.41321111111108
catalog_878,Asian Succotash,asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_878/rgb.png,80.79375,89.250908189433,2.923775,9.9372,5.747425
catalog_879,Sally's Napa Cabbage Salad,south east asian,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_879/rgb.png,581.4036346458332,337.0538090104167,40.670103719166676,48.5977739166146,10.4669635190625
catalog_880,Loaded Smashed Potatoes,central europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_880/rgb.png,95.410806245,41.3399972851015,7.54769915665,4.568396987500001,2.6437696792500005
catalog_881,"Coconut Shrimp Curry with Cauliflower, Red Pepper, and Spinach",south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_881/rgb.png,575.9741360546875,357.96657109096174,34.16731679990625,47.12849099929687,24.733927821093758
catalog_882,Warm Shrimp Salad,japanese,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_882/rgb.png,232.40970325,176.051575,17.977476344999996,8.668838,7.0711238
catalog_883,Savory Dutch Baby,central europe,"[""breakfast""]",['starter'],data/catalog/images/catalog_883/rgb.png,215.02147519884818,89.75746742126528,13.338821375417654,12.190831980553192,11.115049010843812
catalog_884,Roasted Asparagus with Lemon Feta Vinaigre,greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_884/rgb.png,167.08522723018748,126.64512676251327,14.72640866195274,3.8785676384966448,6.066432960821058
catalog_885,Healthy Baked Chicken Fingers,eastern europe,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_885/rgb.png,262.8797084166667,178.97050354166666,8.64616841675,6.401890442708333,38.05940353125002
catalog_886,"Spinach, Mushroom and Feta Egg Scramble",greek,"[""breakfast""]","['egg', 'main course']",data/catalog/images/catalog_886/rgb.png,37.36114648420319,41.309960937435164,2.08035910154856,0.7749089843724842,3.8516244531157926
catalog_887,"Orzo with Zucchini, Dill, and Feta",greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_887/rgb.png,612.94013913316,302.4041456973333,28.632909995178665,67.88703209113334,22.489212313146666
catalog_888,"Instant Pot Chickpea Salad with Lemon, Feta, and Fresh Dill",greek,"[""lunch/dinner""]",['salad'],data/catalog/images/catalog_888/rgb.png,289.8657934392566,326.1516270105679,12.78728818193825,33.89120237952042,12.267681704408785
catalog_889,Green Beans with Warm Pistachio Vinaigrette recipes,south east asian,"[""lunch/dinner""]",['starter'],data/catalog/images/catalog_889/rgb.png,224.393283675,154.48228369525,18.7204133035,12.114474547250003,5.30450884275
catalog_890,Sushi Rice,japanese,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_890/rgb.png,755.1350000000001,492.2483673194443,1.131,167.14557777777776,12.889500000000004
catalog_891,Broccoli & Water Chestnut Thai Peanut Stir-fry,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_891/rgb.png,453.0792957713908,291.6194493697353,16.735368849580446,66.0628592194478,13.049252686842586
catalog_892,Zucchini and Cauliflower Skewers with Feta,greek,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_892/rgb.png,56.68243055555555,238.07791666666662,1.7128347222222224,8.545469444444443,3.9104416666666664
catalog_893,Coconut Fish Curry,south east asian,"[""lunch/dinner""]",['main course'],data/catalog/images/catalog_893/rgb.png,217.4272568664063,316.85963875000004,14.206618563093755,13.421083399601565,11.989189733578124
